Sus_Jaccard:
(118, 1.0)
(158, 0.6857142857142857)
(162, 0.5633802816901409)
(159, 0.3142857142857143)
(72, 0.24401913875598086)
(75, 0.24401913875598086)
(104, 0.24056603773584906)
(81, 0.2383177570093458)
(126, 0.2383177570093458)
(128, 0.2383177570093458)
(134, 0.2383177570093458)
(165, 0.21359223300970873)
(124, 0.20648967551622419)
(141, 0.20648967551622419)
(171, 0.20648967551622419)
(163, 0.204)
(58, 0.18652849740932642)
(164, 0.18652849740932642)
(73, 0.17586206896551723)
(119, 0.17490494296577946)
(63, 0.13541666666666666)
(56, 0.1345646437994723)
(61, 0.1293800539083558)
(166, 0.12371134020618557)
(51, 0.12295081967213115)
(168, 0.11857707509881422)
(53, 0.11049723756906077)
(169, 0.10256410256410256)
(97, 0.1)
(109, 0.09895833333333333)
(91, 0.09743589743589744)
(99, 0.09743589743589744)
(127, 0.09743589743589744)
(136, 0.09743589743589744)
(90, 0.0913978494623656)
(52, 0.08125)
(79, 0.0736196319018405)
(161, 0.058823529411764705)
(133, 0.0579950289975145)
(120, 0.05454545454545454)
(160, 0.05454545454545454)
(167, 0.05454545454545454)
(148, 0.044359949302915085)
(50, 0.025210084033613446)
(135, 0.017873941674506115)
(93, 0.0)
(112, 0.0)
(122, 0.0)
(172, 0.0)

Sus_Ochiai:
(118, 1.0)
(158, 0.8280786712108251)
(162, 0.7466533929465574)
(159, 0.5606119105813882)
(124, 0.45441135055830656)
(128, 0.45441135055830656)
(141, 0.45441135055830656)
(171, 0.45441135055830656)
(165, 0.45169470114724225)
(72, 0.4422260844573012)
(75, 0.4422260844573012)
(104, 0.43877563315962087)
(81, 0.4365197023611312)
(126, 0.4365197023611312)
(134, 0.4365197023611312)
(163, 0.40106537158174566)
(73, 0.37028533356742566)
(119, 0.3556393937153526)
(58, 0.3412360598141999)
(164, 0.3412360598141999)
(56, 0.32126980205784317)
(63, 0.3186255611898702)
(61, 0.30709977898554025)
(166, 0.2998828811198778)
(168, 0.24568714463363642)
(133, 0.24082157087253314)
(97, 0.23904572186687872)
(51, 0.2190306226217134)
(148, 0.2106180175172938)
(160, 0.2106180175172938)
(161, 0.2106180175172938)
(167, 0.2106180175172938)
(169, 0.2106180175172938)
(53, 0.20885521692255815)
(109, 0.19124717319827847)
(91, 0.189244529811279)
(99, 0.189244529811279)
(127, 0.189244529811279)
(136, 0.189244529811279)
(90, 0.1761870893124314)
(52, 0.15310018657398008)
(79, 0.13997084244475302)
(120, 0.1057361065275362)
(135, 0.0713862099116922)
(50, 0.04972451580988469)
(93, 0)
(112, 0)
(122, 0.0)
(172, 0)

Sus_Op2:
(118, 70.0)
(124, 69.82521117608837)
(128, 69.82521117608837)
(141, 69.82521117608837)
(171, 69.82521117608837)
(133, 69.26120857699804)
(148, 69.02014294996751)
(158, 69.02014294996751)
(159, 69.02014294996751)
(160, 69.02014294996751)
(161, 69.02014294996751)
(162, 69.02014294996751)
(163, 69.02014294996751)
(164, 69.02014294996751)
(165, 69.02014294996751)
(166, 69.02014294996751)
(167, 69.02014294996751)
(168, 69.02014294996751)
(169, 69.02014294996751)
(104, 65.66406757634827)
(126, 65.64912280701755)
(72, 50.909681611436)
(75, 50.909681611436)
(81, 50.90643274853801)
(134, 50.90643274853801)
(73, 50.85705003248863)
(58, 50.80311890838207)
(56, 50.799220272904485)
(63, 50.7953216374269)
(61, 47.80441845354126)
(119, 45.87459389213775)
(53, 28.839506172839506)
(97, 18.922027290448344)
(109, 18.92072774528915)
(91, 18.918778427550357)
(99, 18.918778427550357)
(127, 18.918778427550357)
(136, 18.918778427550357)
(51, 18.90448343079922)
(52, 18.86874593892138)
(90, 18.801819363222872)
(135, 18.35477582846004)
(79, 11.939571150097466)
(120, 5.974009096816115)
(50, 2.96816114359974)
(93, 0.0)
(112, 0.0)
(122, 0.0)
(172, 0.0)

